title,address,date,description,price,phone,link
3 bed terraced house for sale,"Milford, East Kilbride, Glasgow G75",22nd Oct 2019,"Offered to the market is this spacious three bedroom mid terrace villa in popular Westwood locale area of East Kilbride . Close to schools and local amenities. This well presented three bedroom mid terrace villa comprisies welcoming hallway, spacious ...","£105,000",01355 385021 **,https://www.zoopla.co.uk//for-sale/details/53105056?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Greenlaw Court, Glasgow, Lanarkshire G14",21st Oct 2019,Set in a cul de sac location and enjoying a southerly westerly aspect is this modern 2 bed ground floor flat with master en-suite and residents parking. (contd...),"£95,000",0141 376 8387 **,https://www.zoopla.co.uk//for-sale/details/53097971?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"""Douglas"" at Springhill Road, Barrhead, Glasgow G78",18th Oct 2019,"Stunning detached home with study, open-plan kitchen/dining, french doors to the garden, laundry room. Master bedroom en-suite with walk-in wardrobe.","£285,000",0141 376 9410 **,https://www.zoopla.co.uk//new-homes/details/53082872?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed semi-detached house for sale,"Laburnum Lea, Laburnum Road, Uddingston G71",18th Oct 2019,The Heather. Reserve for £99 & move into your new home for Christmas! Visit our stunning showhome to see the exceptional value for money Cruden Homes offer in our spacious well designed properties. (contd...),"£190,000",0141 376 8388 **,https://www.zoopla.co.uk//new-homes/details/53256250?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed end terrace house for sale,"Laburnum Lea, Laburnum Road, Uddingston G71",18th Oct 2019,"Plot 60 The Heather Semi Detached Villa: 978 sqft Reserve to take advantage of this offer. Plan your move into your dream new home. Completion End March The Heather is a beautiful family home, open and airy with a particularly generous lounge area. ...","£190,000",01698 599752 **,https://www.zoopla.co.uk//new-homes/details/54336723?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Hurlethill Court, Glasgow, Lanarkshire G53",18th Oct 2019,Modern main door elavated ground floor flat set within a sought after courtyard development offering spacious accommodation which will appeal to a broad sector of the market to include first time buyers and downsizers alike. (contd...),"£125,000",0141 376 8797 **,https://www.zoopla.co.uk//for-sale/details/53076706?search_identifier=a0b5aa1364cc398238194e255d66fcb7
1 bed flat for sale,"Kenilworth, Calderwood, East Kilbride, South Lanarkshire G74",18th Oct 2019,"Spacious and bright ground floor flat situated in a quiet pocket of Calderwood. The property comprises welcoming reception hallway, with a great sized storage cupboard. The lounge is bright and area with open outlook to the front, and kitchen off the ...","£48,000",01355 385935 **,https://www.zoopla.co.uk//for-sale/details/53076668?search_identifier=a0b5aa1364cc398238194e255d66fcb7
2 bed flat for sale,"Glen Nevis, St. Leonards, East Kilbride G74",17th Oct 2019,"This spacious two-bedroom top 3rd floor flat is within a very well maintained, externally re-furbished building. It is close to all local amenities, Calderglen Country Park, and excellent transport links.","£65,000",01355 385948 **,https://www.zoopla.co.uk//for-sale/details/53063115?search_identifier=a0b5aa1364cc398238194e255d66fcb7
4 bed detached house for sale,"Greenhall Village, Blantyre, Glasgow G72",16th Oct 2019,"Reserve this exceptional home, plot 265 at Greenhall Village. The hallway leads to an exclusive designer kitchen, with integrated appliances, and light and spacious open plan living and dining area extending, through bi-fold doors, into the rear ...","£269,995",01698 599753 **,https://www.zoopla.co.uk//new-homes/details/53052739?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed terraced house for sale,"Greenhall Village, Blantyre, Glasgow G72",16th Oct 2019,"The knightsbridge - three bedroom mid terrace home Ready to move into! Reserve this exceptional home, plot 140 at Greenhall Village with flooring included, Help to Buy available and First Time Buyer furniture package included! To the front of the ...","£189,995",01698 599753 **,https://www.zoopla.co.uk//new-homes/details/53052738?search_identifier=a0b5aa1364cc398238194e255d66fcb7
3 bed terraced house for sale,"Greenhall Village, Blantyre, Glasgow G72",16th Oct 2019,"The knightsbridge - three bedroom mid terrace home Ready to move into! Reserve this exceptional home, plot 140 at Greenhall Village with flooring included, Help to Buy available and First Time Buyer furniture package included! To the front of the ...","£189,995",01698 599752 **,https://www.zoopla.co.uk//new-homes/details/53052727?search_identifier=ca08897e3160cc3321ed1d0323c3a849
4 bed detached house for sale,"Greenhall Village, Blantyre, Glasgow G72",16th Oct 2019,"Reserve this exceptional home, plot 265 at Greenhall Village. The hallway leads to an exclusive designer kitchen, with integrated appliances, and light and spacious open plan living and dining area extending, through bi-fold doors, into the rear ...","£269,995",01698 599752 **,https://www.zoopla.co.uk//new-homes/details/53052728?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed terraced house for sale,"Beechwood Avenue, Clarkston, Glasgow G76",16th Oct 2019,"Enjoying a quiet position within one of Clarkston's more sought-after residential pockets, this notably bright and well maintained mid terrace villa enjoys a completely level plot with the added advantage of a detached garage.","£145,000",0141 433 0318 **,https://www.zoopla.co.uk//for-sale/details/53045011?search_identifier=ca08897e3160cc3321ed1d0323c3a849
4 bed detached house for sale,"""The Aberlour II"" at Greenlees Road, Cambuslang, Glasgow G72",15th Oct 2019,"First Home Fund Ideal for families, The Aberlour II four bedroom detached home provides flexible accommodation. Downstairs the Aberlour features a spacious and welcoming hall with useful storage cupboard, dual aspect lounge, separate dining room which ...","£234,995",01228 925884 **,https://www.zoopla.co.uk//new-homes/details/53035261?search_identifier=ca08897e3160cc3321ed1d0323c3a849
Studio for sale,"Clyde House, 14 Clyde Street, Glasgow G1",15th Oct 2019,Earn 7% Net Yield! Tenanted for 2019/2020 Academic Year,"£50,000",0161 506 9203 **,https://www.zoopla.co.uk//for-sale/details/53032758?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Braidfauld Gardens, Tollcross G32",15th Oct 2019,"A Larger Style 2 Bedroom Plus Study Lower Villa With Modern Recently Replaced Gas Central Heating, PVC Double Glazing, Integrated Kitchen, Light Modern Bathroom And Shower, Traditional Modern Neutral Décor Throughout.","£105,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/52912490?search_identifier=ca08897e3160cc3321ed1d0323c3a849
6 bed detached house for sale,"Swinton Road, Swinton, Baillieston G69",15th Oct 2019,"Bespoke Architecturally Built 6 Bed Detached Villa With Separate Studio & Granny Annexe. Large Private Conservatory. Self-Contained Studio Accommodation, Many Unusual Ornate Features, Including Curved Walls, Open Plan Multiuse Spaces, Master Bedroom Suite","£375,000",0141 376 8851 **,https://www.zoopla.co.uk//for-sale/details/52998150?search_identifier=ca08897e3160cc3321ed1d0323c3a849
3 bed terraced house for sale,"Lamont Road, Balornock, Glasgow G21",14th Oct 2019,"Three bedroom mid terraced villa in this popular area of Balornock. This is an incredible spacious family home, which needs a degree of redecorating. (contd...)","£85,000",0141 376 8796 **,https://www.zoopla.co.uk//for-sale/details/53028190?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Vancouver Court, Westwood, Glasgow, South Lanarkshire G75",14th Oct 2019,"****home report value £90,000***** Spacious two bedroom ground floor flat within a private development with security entry nestled in Westwood, within close proximity to all amenities, schooling and transport links. (contd...)","£80,000",01355 385935 **,https://www.zoopla.co.uk//for-sale/details/53025893?search_identifier=ca08897e3160cc3321ed1d0323c3a849
Studio for sale,"Clyde House, 14 Clyde Street, Glasgow G1",14th Oct 2019,Earn 7.3% Net Yield! Tenanted for 2019/2020 Academic Year,"£45,000",0161 506 9203 **,https://www.zoopla.co.uk//for-sale/details/53019991?search_identifier=ca08897e3160cc3321ed1d0323c3a849
1 bed flat for sale,"Dumbarton Road, Whiteinch, Glasgow G14",12th Oct 2019,Ideal for first time buyers and for investors.,"£60,000",0141 376 8944 **,https://www.zoopla.co.uk//for-sale/details/53013625?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Telford Road, East Kilbride G75",10th Oct 2019,"Well presented top floor flat. Comprises Entrance Hallway, Lounge with Balcony, Kitchen, Two Bedrooms, Bathroom, dg, Electric Heating. Ideal opportunity for First Time Buyer or Investor.","£55,995",01555 457871 **,https://www.zoopla.co.uk//for-sale/details/53971825?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Carntyne Grove, Glasgow G32",9th Oct 2019,"Pleasant 2 bedroomed top floor flat. This property is suitable for first time buyers, to a modern family to the discerning buy to let investor. Comprises lounge, fitted kitchen, 2 bedrooms, family bathroom and internal hall. Plus gas central heating, ...","£80,000",0141 376 8984 **,https://www.zoopla.co.uk//for-sale/details/52980386?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Albion Street, Merchant City, Glasgow, Lanarkshire G1",9th Oct 2019,More than a little marvellous this picture perfect property is full of élan and cleverly created to maximise space and be full of light. West facing on the preferred elevation and with some of Glasgow's best and most engaging views of our cherished ...,"£212,500",0141 376 8794 **,https://www.zoopla.co.uk//for-sale/details/52979125?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Greenlaw Court, Yoker, Glasgow G14",8th Oct 2019,Set in a cul de sac location and enjoying a southerly aspect is this modern 2 bed first floor flat with master en-suite and residents parking. (contd...),"£107,000",0141 376 8387 **,https://www.zoopla.co.uk//for-sale/details/52969230?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Main Street, Village, East Kilbride G74",8th Oct 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£89,995",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/52965547?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Moir Street, Glasgow, Lanarkshire G1",7th Oct 2019,The Monument Development in Glasgow's Gallowgate is situated on the cusp of The Merchant City and has a central hidden courtyard. This excellent sixth floor flat offers a good standard of accommodation in an extremely central locale. (contd...),"£125,000",0141 376 8794 **,https://www.zoopla.co.uk//for-sale/details/52962747?search_identifier=ca08897e3160cc3321ed1d0323c3a849
3 bed flat for sale,"Plot 55 - Park Quadrant, Glasgow G3",7th Oct 2019,"Duplex 55, Type K, is a spectacular 3 bedroom home benefiting from master suite with walk-in wardrobe, 2 further bedrooms with en suites, private terrace and internal residents parking.","£710,000",0141 376 7260 **,https://www.zoopla.co.uk//new-homes/details/52958725?search_identifier=ca08897e3160cc3321ed1d0323c3a849
4 bed detached house for sale,"Mclaren Grove, Stewartfield, East Kilbride G74",7th Oct 2019,"************************************************************* Due to the ongoing Covid-19/ Coronavirus epidemic and for the health & safety of all our staff, physical viewings for all our properties are suspended until further notice. Online there is ...","£310,000",01355 587157 **,https://www.zoopla.co.uk//for-sale/details/52957961?search_identifier=ca08897e3160cc3321ed1d0323c3a849
3 bed flat for sale,"Prospecthill Grove, Flat 0/1, Mount Florida, Glasgow G42",7th Oct 2019,"HD Property Video Available. Located within one of Glasgow's finest Victorian buildings, this outstanding modern apartment occupies a desirable ground floor position. This impressive three bedroom executive apartment offers flexible living ...","£259,000",0141 376 9406 **,https://www.zoopla.co.uk//for-sale/details/52955759?search_identifier=ca08897e3160cc3321ed1d0323c3a849
2 bed flat for sale,"Morag Riva Court, Uddingston, Glasgow G71",4th Oct 2019,This very spacious and pristinely presented modern ground floor flat benefits from the preferred corner position within this central development in the heart of Uddingston and is an excellent first time or downsizing opportunity.,"£145,000",01698 599302 **,https://www.zoopla.co.uk//for-sale/details/52944072?search_identifier=ca08897e3160cc3321ed1d0323c3a849
